ID,Prediction
1,0.16705340553770023
2,0.10221781261745788
3,0.1779060568037815
4,0.13153463298018966
5,0.1929747458998428
6,0.0661071518011782
7,0.1036726975727925
8,0.3546276947196373
9,0.46003326997791094
10,0.5487982759759057
11,0.1653066527518533
12,0.29014644938016476
13,0.43757569659430906
14,0.682526125452272
15,0.08460959411911254
16,0.6891075101215867
17,0.4405371357403266
18,0.4411296662051863
19,0.5786170056926492
20,0.147336989728649
21,0.14300942203150155
22,0.12691400245260734
23,0.7594855071001594
24,0.5962450998971126
25,0.11744335736812382
26,0.2978949346302671
27,0.27578576228173507
28,0.22491960216619894
29,0.19037101074629623
30,0.4745822034347061
31,0.1960315598403886
32,0.19382007418955552
33,0.12142374505335046
34,0.10238760677787664
35,0.3711083290186385
36,0.34690298058794217
37,0.039135321420732526
38,0.17522702076460522
39,0.2663194174526961
40,0.5488510418900956
41,0.3800631983982421
42,0.12332481182498736
43,0.8145569993996621
44,0.35885617338885495
45,0.10748709092346427
46,0.06804484024621052
47,0.026035774808855362
48,0.541677275447517
49,0.2619311923645712
50,0.33436397887956154
51,0.02146849121659337
52,0.10056090066875313
53,0.47793693952860317
54,0.4460717608489073
55,0.612088149597683
56,0.1473855666339253
57,0.16726882291075756
58,0.2394139426548651
59,0.36525791736805463
60,0.4416750543717849
61,0.11102658692796274
62,0.662355863194456
63,0.12830533959286325
64,0.1252342561718388
65,0.10322633352607895
66,0.05899538929613639
67,0.8056975793911069
68,0.35806085713861374
69,0.08860240413977355
70,0.09152488526589202
71,0.05052738261567859
72,0.5707880941949371
73,0.16702320094639436
74,0.23836109589196805
75,0.7530178676218982
76,0.12960708110697386
77,0.1156477781915602
78,0.16595649082599068
79,0.5830447237471467
80,0.13482296706642322
81,0.17920450643182098
82,0.195340269651762
83,0.18264429327813153
84,0.11973737293386144
85,0.3523648734431997
86,0.8217712143255036
87,0.3206946435057978
88,0.06804484024621052
89,0.4190127988542226
90,0.5506114674752439
91,0.3974439886765555
92,0.4853666296420221
93,0.08911781427399103
94,0.20992922852357382
95,0.25040527745570074
96,0.5742353969518947
97,0.16705665641755144
98,0.09670498585024184
99,0.17658002700941164
100,0.3790958099393276
101,0.5074897132076974
102,0.17522702076460522
103,0.3148879935972639
104,0.34463666323000564
105,0.6061622743978498
106,0.10581209432204026
107,0.6933382295563778
108,0.12628209825812536
109,0.2725957531447415
110,0.6604744203527337
111,0.1256077889747055
112,0.12584827456724462
113,0.16205655951372644
114,0.1596845129459199
115,0.3588008531791143
116,0.05535016941020125
117,0.03778152868502798
118,0.049918829954341284
119,0.19577343992514304
120,0.3720506428449882
121,0.6973666360522787
122,0.2292351735490081
123,0.45667140070106554
124,0.4668487407587542
125,0.9021046858949361
126,0.1283401909996973
127,0.3667422416563716
128,0.3569223657939887
129,0.2708439136144919
130,0.18461711799623834
131,0.23690154802658014
132,0.4314665802044734
133,0.3639046010501601
134,0.5594483264731104
135,0.11427871875475444
136,0.1590298973428608
137,0.04103932375235746
138,0.035071070973165565
