ID,Prediction
1,0.048
2,0.0
3,0.0
4,0.528
5,0.0
6,0.016
7,0.0
8,0.35
9,0.088
10,0.87
11,0.0
12,0.012
13,0.232
14,1.0
15,0.0
16,0.762
17,0.002
18,0.498
19,0.946
20,0.006
21,0.206
22,0.178
23,0.796
24,0.996
25,0.0
26,0.334
27,0.006
28,0.0
29,0.0
30,0.192
31,0.0
32,0.002
33,0.0
34,0.0
35,0.046
36,0.096
37,0.0
38,0.064
39,0.01
40,0.208
41,0.468
42,0.016
43,0.908
44,0.016
45,0.0
46,0.0
47,0.008
48,0.66
49,0.022
50,0.104
51,0.0
52,0.49
53,0.672
54,0.186
55,0.612
56,0.214
57,0.002
58,0.214
59,0.034
60,0.552
61,0.0
62,0.842
63,0.138
64,0.0
65,0.0
66,0.0
67,1.0
68,0.008
69,0.0
70,0.0
71,0.0
72,0.89
73,0.0
74,0.268
75,0.686
76,0.0
77,0.0
78,0.07
79,0.998
80,0.0
81,0.0
82,0.004
83,0.02
84,0.004
85,0.426
86,0.976
87,0.106
88,0.0
89,0.144
90,0.874
91,0.434
92,0.918
93,0.07
94,0.0
95,0.804
96,0.888
97,0.0
98,0.0
99,0.0
100,0.072
101,0.72
102,0.064
103,0.0
104,0.542
105,0.998
106,0.002
107,0.416
108,0.0
109,0.654
110,0.156
111,0.02
112,0.022
113,0.0
114,0.004
115,0.686
116,0.048
117,0.0
118,0.0
119,0.0
120,0.018
121,0.874
122,0.068
123,0.98
124,0.48
125,1.0
126,0.0
127,0.024
128,0.074
129,0.0
130,0.0
131,0.98
132,0.122
133,0.612
134,0.922
135,0.026
136,0.002
137,0.002
138,0.0
139,0.14
140,0.0
141,0.616
142,0.0
143,0.0
144,0.018
145,0.166
146,0.884
147,0.006
148,0.348
149,0.94
150,0.0
151,0.018
152,0.88
153,0.172
154,0.034
155,0.634
156,0.604
157,0.078
158,0.0
159,0.0
160,0.068
161,0.732
162,0.364
163,0.0
164,0.0
165,0.018
166,0.026
167,0.04
168,0.008
169,0.0
170,0.0
171,0.968
172,0.0
173,0.0
174,0.0
175,0.404
176,0.594
177,0.174
178,0.264
179,0.0
180,0.0
181,0.926
182,0.136
183,0.0
184,0.01
185,0.0
186,0.0
187,0.646
188,0.03
189,0.0
190,0.0
191,0.002
192,0.318
193,0.032
194,0.85
195,0.004
196,0.0
197,0.942
198,0.0
199,0.9
200,0.0
201,0.0
202,0.576
203,0.062
204,0.0
205,0.0
206,0.72
207,0.508
208,0.0
209,0.862
210,0.002
211,0.006
212,0.142
213,0.008
214,0.0
215,0.0
216,0.184
217,0.0
218,0.038
219,0.02
220,0.994
221,0.104
222,0.0
223,0.0
224,0.958
225,0.868
226,0.0
227,0.0
228,0.052
229,0.0
230,0.848
231,0.94
232,0.02
233,0.518
234,0.288
235,0.998
236,0.082
237,0.086
238,0.042
239,0.068
240,0.004
241,0.126
242,0.0
243,0.0
244,0.06
245,0.002
246,0.9
247,0.0
248,1.0
249,0.956
250,0.534
251,0.0
252,0.02
253,0.0
254,0.0
255,0.492
256,0.0
257,0.078
258,0.414
259,0.58
260,0.0
261,0.0
262,0.822
263,0.048
264,0.032
265,0.06
266,0.0
267,0.0
268,0.874
269,0.042
270,0.0
271,0.972
272,0.0
273,0.0
274,0.084
275,0.424
276,0.06
277,0.0
278,0.0
279,0.002
280,0.0
281,0.976
282,0.0
283,0.088
284,0.054
285,0.002
286,0.55
287,0.004
288,0.624
289,0.0
290,0.758
291,0.066
292,0.982
293,0.0
294,0.066
295,0.034
296,0.0
297,0.24
298,0.252
299,0.0
300,0.128
301,0.974
302,0.03
303,0.0
304,0.002
305,0.004
306,0.99
307,0.0
308,0.858
309,0.0
310,0.074
311,0.006
312,0.63
313,0.0
314,0.152
315,0.0
316,0.0
317,0.972
318,0.034
319,0.04
320,0.0
321,0.002
322,0.026
323,0.248
324,0.852
325,0.75
326,0.0
327,0.0
328,0.0
329,0.002
330,0.0
331,0.036
332,0.06
333,0.512
334,0.0
335,0.0
336,0.0
337,0.63
338,0.182
339,0.294
340,0.662
341,0.028
342,0.998
343,0.17
344,0.0
345,0.248
346,0.726
347,0.0
348,0.724
349,0.338
350,0.15
351,0.0
352,0.552
353,0.226
354,0.974
355,0.634
356,0.002
357,0.0
358,0.072
359,0.052
360,0.32
361,0.0
362,0.0
363,0.108
364,0.02
365,0.0
366,0.006
367,0.0
368,0.888
369,0.616
370,0.932
371,0.04
372,0.002
373,0.0
374,0.066
375,0.01
376,0.0
377,0.07
378,0.0
379,0.338
380,0.0
381,0.002
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.988
388,0.0
389,0.05
390,0.006
391,0.254
392,0.804
393,0.0
394,0.0
395,0.68
396,0.468
397,0.536
398,0.93
399,0.22
400,0.164
401,0.208
402,0.0
403,0.02
404,0.026
405,0.232
406,0.062
407,0.0
408,0.06
409,0.98
410,0.124
411,0.984
412,0.482
413,0.0
414,0.402
415,0.0
416,0.08
417,0.606
418,0.756
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.642
425,0.042
426,0.008
427,0.756
428,0.0
429,0.0
430,0.044
431,0.128
432,0.656
433,0.0
434,0.174
435,0.1
436,0.106
437,0.972
438,0.01
439,0.0
440,0.012
441,0.662
442,0.988
443,0.0
444,0.748
445,0.022
446,0.12
447,0.0
448,0.0
449,0.416
450,0.636
451,1.0
452,0.0
453,0.03
454,0.968
455,0.0
456,0.0
457,0.022
458,0.352
459,0.008
460,0.0
461,0.11
462,0.308
463,0.692
464,0.0
465,0.19
466,0.0
467,0.298
468,0.0
469,0.626
470,0.27
471,0.586
472,0.652
473,0.662
474,0.0
475,0.432
476,0.0
477,0.0
478,0.026
479,0.442
480,0.004
481,0.996
482,0.044
483,0.072
484,0.958
485,0.0
486,0.014
487,0.56
488,0.0
489,0.1
490,0.052
491,0.0
492,0.0
493,0.0
494,0.0
495,0.062
496,0.0
497,0.044
498,0.796
499,0.546
500,0.2
501,0.144
502,0.02
503,0.998
504,0.0
505,0.004
506,0.928
507,0.158
508,0.0
509,0.0
510,0.008
511,0.004
512,0.872
513,0.634
514,0.332
515,0.01
516,0.762
517,0.002
518,0.04
519,0.97
520,0.154
521,0.0
522,0.1
523,0.092
524,0.0
525,0.168
526,0.544
527,0.0
528,0.02
529,0.22
530,0.496
531,0.006
532,0.888
533,0.004
534,0.0
535,0.0
536,0.0
537,0.21
538,0.0
539,0.018
540,0.812
541,0.0
542,0.998
543,0.0
544,0.0
545,0.094
546,0.028
547,0.55
548,0.72
549,0.0
550,0.292
551,0.214
552,0.972
553,0.0
554,0.0
555,0.394
556,0.0
557,0.0
558,0.144
559,0.266
560,0.356
561,0.03
562,0.896
563,0.394
564,0.036
565,0.476
566,0.012
567,0.388
568,0.882
569,0.008
570,0.0
571,0.0
572,0.258
573,0.006
574,0.706
575,0.272
576,0.058
577,0.004
