ID,Prediction
1,0.12773900951957481
2,0.0806470766648836
3,0.1383193058056857
4,0.16601005854300088
5,0.13604625224993683
6,0.031193239298721896
7,0.07777083552100894
8,0.3196738060523764
9,0.38974830861884524
10,0.6178087697642414
11,0.11364877301512244
12,0.29384437802605573
13,0.4517190512156925
14,0.6942290518163011
15,0.05498029027793145
16,0.6662377299181744
17,0.3826708179913224
18,0.37088924728123196
19,0.6455890995876155
20,0.18162735562347002
21,0.17748960740106973
22,0.08761254211837051
23,0.7913820204701357
24,0.6420723327885158
25,0.07024876086795466
26,0.19920231437839964
27,0.2264193683954128
28,0.16912945607754354
29,0.14046145451977504
30,0.426237841965844
31,0.1598556884122304
32,0.12653557265571358
33,0.08836758411419474
34,0.05553278849381033
35,0.35197107643148073
36,0.3523293086177477
37,0.034586412928162724
38,0.1432896303795117
39,0.23466984477318992
40,0.6138198707224568
41,0.3914951236322924
42,0.10856484312784968
43,0.81138090560622
44,0.31080484200534025
45,0.07151347100107004
46,0.04014101583917522
47,0.01941441434244528
48,0.621219604719976
49,0.21874893749872248
50,0.3451969695129935
51,0.019552766624264865
52,0.08093180275744942
53,0.46958708234970586
54,0.4704922014242415
55,0.6054809811335305
56,0.10073615579292249
57,0.12344358385332249
58,0.14471552165989665
59,0.3937415917440902
60,0.3906195534415569
61,0.0710059841360563
62,0.7158280439330557
63,0.12358774982205668
64,0.07069372575425943
65,0.05543232820249373
66,0.05976790555766096
67,0.7946583917861698
68,0.3846509760804092
69,0.062358469865105945
70,0.07305431960775902
71,0.02991504921641382
72,0.6241171747322274
73,0.09653350908851155
74,0.24728004452018407
75,0.7160046550358558
76,0.08014861202740556
77,0.06998009327443334
78,0.10774327947573838
79,0.6447113648288957
80,0.079444787797559
81,0.14258508835737882
82,0.15871347285416118
83,0.14213848342797547
84,0.07014838005117664
85,0.3391585482305239
86,0.8673346059675777
87,0.3544866317774113
88,0.04014101583917522
89,0.5023965356728404
90,0.5337018968696144
91,0.32004971945940736
92,0.4937025907952488
93,0.06437799579650534
94,0.12422321059393443
95,0.2390940341107044
96,0.6379058269491654
97,0.09333288981855378
98,0.05429584283073873
99,0.13854794903115705
100,0.3569143678595988
101,0.4931817840750429
102,0.1432896303795117
103,0.2689868985872942
104,0.3096328589482259
105,0.6542660755775079
106,0.07293595263228578
107,0.6864876791785964
108,0.09907903377068276
109,0.25498932475451935
110,0.5583262154104958
111,0.0928955214614008
112,0.09328362097421332
113,0.09398380577990113
114,0.1745917676687377
