ID,Prediction
1,0.104
2,0.0
3,0.002
4,0.336
5,0.002
6,0.062
7,0.0
8,0.392
9,0.194
10,0.812
11,0.0
12,0.008
13,0.316
14,1.0
15,0.0
16,0.74
17,0.0
18,0.526
19,0.902
20,0.012
21,0.196
22,0.196
23,0.774
24,0.984
25,0.0
26,0.274
27,0.026
28,0.0
29,0.002
30,0.264
31,0.002
32,0.02
33,0.0
34,0.0
35,0.164
36,0.116
37,0.0
38,0.134
39,0.038
40,0.216
41,0.64
42,0.02
43,0.8
44,0.064
45,0.0
46,0.0
47,0.012
48,0.524
49,0.046
50,0.158
51,0.0
52,0.42
53,0.604
54,0.252
55,0.5
56,0.22
57,0.002
58,0.246
59,0.084
60,0.566
61,0.0
62,0.834
63,0.17
64,0.0
65,0.0
66,0.0
67,0.998
68,0.016
69,0.0
70,0.0
71,0.0
72,0.73
73,0.0
74,0.23
75,0.612
76,0.0
77,0.0
78,0.098
79,0.988
80,0.0
81,0.006
82,0.024
83,0.036
84,0.004
85,0.29
86,0.908
87,0.11
88,0.0
89,0.228
90,0.856
91,0.684
92,0.896
93,0.09
94,0.0
95,0.542
96,0.826
97,0.0
98,0.0
99,0.0
100,0.11
101,0.74
102,0.134
103,0.008
104,0.51
105,0.99
106,0.004
107,0.342
108,0.002
109,0.642
110,0.176
111,0.052
112,0.048
113,0.0
114,0.022
115,0.616
116,0.07
117,0.0
118,0.0
119,0.012
120,0.028
121,0.858
122,0.048
123,0.966
124,0.466
125,1.0
126,0.0
127,0.08
128,0.164
129,0.012
130,0.002
131,0.936
132,0.164
133,0.54
134,0.926
135,0.036
136,0.008
137,0.006
138,0.0
139,0.128
140,0.0
141,0.464
142,0.0
143,0.0
144,0.028
145,0.178
146,0.822
147,0.03
148,0.308
149,0.834
150,0.0
151,0.076
152,0.744
153,0.216
154,0.044
155,0.614
156,0.672
157,0.166
158,0.0
159,0.0
160,0.106
161,0.732
162,0.46
163,0.0
164,0.0
165,0.022
166,0.12
167,0.096
168,0.038
169,0.006
170,0.0
171,0.912
172,0.0
173,0.012
174,0.0
175,0.32
176,0.552
177,0.158
178,0.318
179,0.0
180,0.004
181,0.874
182,0.11
183,0.004
184,0.026
185,0.002
186,0.0
187,0.454
188,0.036
189,0.0
190,0.004
191,0.008
192,0.308
193,0.122
194,0.806
195,0.062
196,0.0
197,0.856
198,0.004
199,0.756
200,0.004
201,0.0
202,0.388
203,0.066
204,0.002
205,0.0
206,0.65
207,0.5
208,0.0
209,0.776
210,0.002
211,0.014
212,0.216
213,0.016
214,0.0
215,0.0
216,0.258
217,0.0
218,0.062
219,0.028
220,0.986
221,0.112
222,0.0
223,0.0
224,0.89
225,0.78
226,0.0
227,0.008
228,0.048
229,0.0
230,0.74
231,0.912
232,0.04
233,0.528
234,0.354
235,0.984
236,0.128
237,0.07
238,0.14
239,0.142
240,0.004
241,0.24
242,0.0
243,0.002
244,0.122
245,0.006
246,0.788
247,0.0
248,1.0
249,0.904
250,0.576
251,0.004
252,0.04
253,0.0
254,0.0
255,0.494
256,0.002
257,0.166
258,0.338
259,0.458
260,0.0
261,0.0
262,0.73
263,0.026
264,0.052
265,0.066
266,0.0
267,0.0
268,0.858
269,0.056
270,0.0
271,0.918
272,0.0
273,0.0
274,0.078
275,0.362
276,0.176
277,0.012
278,0.0
279,0.006
280,0.002
281,0.912
282,0.032
283,0.046
284,0.108
285,0.004
286,0.564
287,0.058
288,0.668
289,0.0
290,0.686
291,0.17
292,0.97
293,0.0
294,0.114
295,0.066
296,0.0
297,0.312
298,0.298
299,0.004
300,0.136
301,0.922
302,0.038
303,0.004
304,0.014
305,0.012
306,0.942
307,0.0
308,0.818
309,0.002
310,0.158
311,0.006
312,0.474
313,0.0
314,0.184
315,0.008
316,0.004
317,0.906
318,0.096
319,0.096
320,0.0
321,0.0
322,0.058
323,0.336
324,0.732
325,0.724
326,0.0
327,0.0
328,0.0
329,0.012
330,0.004
331,0.086
332,0.184
333,0.498
334,0.0
335,0.0
336,0.0
337,0.474
338,0.106
339,0.304
340,0.538
341,0.07
342,0.988
343,0.21
344,0.0
345,0.284
346,0.74
347,0.0
348,0.662
349,0.478
350,0.216
351,0.0
352,0.382
353,0.312
354,0.92
355,0.58
356,0.034
357,0.0
358,0.08
359,0.11
360,0.282
361,0.0
362,0.004
363,0.194
364,0.082
365,0.0
366,0.046
367,0.01
368,0.826
369,0.628
370,0.924
371,0.096
372,0.018
373,0.002
374,0.044
375,0.012
376,0.01
377,0.062
378,0.002
379,0.478
380,0.0
381,0.012
382,0.0
383,0.0
384,0.0
385,0.004
386,0.0
387,0.958
388,0.0
389,0.07
390,0.006
391,0.256
392,0.734
393,0.0
394,0.0
395,0.69
396,0.4
397,0.508
398,0.89
399,0.416
400,0.24
401,0.17
402,0.0
403,0.054
404,0.044
405,0.23
406,0.118
407,0.0
408,0.128
409,0.914
410,0.116
411,0.938
412,0.506
413,0.0
414,0.296
415,0.0
416,0.1
417,0.442
418,0.702
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.592
425,0.096
426,0.034
427,0.542
428,0.0
429,0.002
430,0.05
431,0.274
432,0.616
433,0.0
434,0.152
435,0.18
436,0.16
437,0.86
438,0.01
439,0.0
440,0.018
441,0.646
442,0.958
443,0.0
444,0.746
445,0.028
446,0.15
447,0.0
448,0.0
449,0.434
450,0.566
451,0.988
452,0.0
453,0.054
454,0.934
455,0.0
456,0.0
457,0.028
458,0.438
459,0.026
460,0.0
461,0.092
462,0.332
463,0.566
464,0.0
465,0.152
466,0.0
467,0.29
468,0.004
469,0.468
470,0.27
471,0.546
472,0.634
473,0.572
474,0.0
475,0.59
476,0.0
477,0.002
478,0.052
479,0.476
480,0.036
481,0.984
482,0.118
483,0.124
484,0.91
485,0.0
486,0.07
487,0.684
488,0.002
489,0.192
490,0.1
491,0.0
492,0.0
493,0.0
494,0.0
495,0.134
496,0.0
497,0.064
498,0.65
499,0.558
500,0.134
501,0.178
502,0.04
503,0.99
504,0.002
505,0.022
506,0.87
507,0.156
508,0.0
509,0.004
510,0.042
511,0.026
512,0.806
513,0.614
514,0.398
515,0.026
516,0.68
517,0.016
518,0.096
519,0.896
520,0.236
521,0.002
522,0.164
523,0.146
524,0.0
525,0.308
526,0.528
527,0.0
528,0.078
529,0.278
530,0.478
531,0.006
532,0.798
533,0.006
534,0.0
535,0.012
536,0.0
537,0.27
538,0.002
539,0.03
540,0.888
541,0.0
542,0.988
543,0.002
544,0.0
545,0.11
546,0.064
547,0.626
548,0.612
549,0.002
550,0.282
551,0.32
552,0.95
553,0.0
554,0.002
555,0.388
556,0.0
557,0.0
558,0.222
559,0.262
560,0.466
561,0.034
562,0.926
563,0.388
564,0.044
565,0.448
566,0.024
567,0.418
568,0.878
569,0.058
570,0.002
571,0.0
572,0.372
573,0.028
574,0.686
575,0.194
576,0.094
577,0.012
578,0.008
579,0.032
580,0.0
581,0.0
582,0.058
583,0.008
584,0.514
585,0.572
586,0.024
587,0.822
588,0.87
589,0.0
590,0.008
591,0.262
592,0.0
593,0.0
594,0.0
595,0.936
596,0.02
597,0.046
598,0.2
599,0.0
600,0.042
601,0.796
602,0.0
603,0.046
604,0.73
605,0.0
606,0.178
607,0.016
608,0.0
609,0.004
610,0.146
611,0.39
612,0.116
613,0.0
614,0.012
615,0.492
616,0.01
617,0.0
618,0.0
619,0.164
620,0.004
621,0.108
622,0.516
623,0.012
624,0.984
625,0.0
626,0.0
627,0.018
628,0.566
629,0.596
630,0.182
631,0.336
632,0.984
633,0.0
634,0.0
635,0.022
636,0.136
637,0.004
638,0.324
639,0.466
640,0.95
641,0.58
642,0.0
643,0.002
644,0.006
645,0.864
646,0.524
647,0.88
648,0.0
649,0.936
650,0.0
